scen,Sector,Subsector,Technology,Enduse,Unit,Parameters,Fuel,Period,FuelGroup,Technology_Group,Value
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Diesel,2050,Fossil Fuels,Mobile Motive Power,1.886009993194755
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Diesel,2055,Fossil Fuels,Mobile Motive Power,1.9144583930339039
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Diesel,2060,Fossil Fuels,Mobile Motive Power,1.943364162645389
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Natural Gas,2018,Fossil Fuels,Mobile Motive Power,0.0632
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Natural Gas,2025,Fossil Fuels,Mobile Motive Power,0.11398440938711543
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Natural Gas,2030,Fossil Fuels,Mobile Motive Power,0.10400430409222142
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Natural Gas,2035,Fossil Fuels,Mobile Motive Power,0.0920775734570652
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Natural Gas,2040,Fossil Fuels,Mobile Motive Power,0.07081338231211763
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Natural Gas,2045,Fossil Fuels,Mobile Motive Power,0.0672446495091975
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Natural Gas,2050,Fossil Fuels,Mobile Motive Power,0.06825768922708901
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Natural Gas,2055,Fossil Fuels,Mobile Motive Power,0.06928728188154751
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,End Use Demand,Natural Gas,2060,Fossil Fuels,Mobile Motive Power,0.07033342747257301
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Diesel,2018,Fossil Fuels,Mobile Motive Power,6.315555555555555
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Diesel,2025,Fossil Fuels,Mobile Motive Power,7.444502563996815
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Diesel,2030,Fossil Fuels,Mobile Motive Power,8.50834980179549
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Diesel,2035,Fossil Fuels,Mobile Motive Power,9.273382121669536
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Diesel,2040,Fossil Fuels,Mobile Motive Power,10.143473881707969
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Diesel,2045,Fossil Fuels,Mobile Motive Power,10.322327572932995
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Diesel,2050,Fossil Fuels,Mobile Motive Power,10.4778332955264
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Diesel,2055,Fossil Fuels,Mobile Motive Power,10.635879961299459
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Diesel,2060,Fossil Fuels,Mobile Motive Power,10.796467570252155
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Natural Gas,2018,Fossil Fuels,Mobile Motive Power,0.4861538461538466
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Natural Gas,2025,Fossil Fuels,Mobile Motive Power,0.8768031491316574
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Natural Gas,2030,Fossil Fuels,Mobile Motive Power,0.8000331084017035
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Natural Gas,2035,Fossil Fuels,Mobile Motive Power,0.7082890265928091
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Natural Gas,2040,Fossil Fuels,Mobile Motive Power,0.5447183254778278
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Natural Gas,2045,Fossil Fuels,Mobile Motive Power,0.5172665346861338
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Natural Gas,2050,Fossil Fuels,Mobile Motive Power,0.525059147900684
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Natural Gas,2055,Fossil Fuels,Mobile Motive Power,0.5329790913965187
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Mobile",PJ,Fuel Consumption,Natural Gas,2060,Fossil Fuels,Mobile Motive Power,0.5410263651736376
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Diesel,2018,Fossil Fuels,Mobile Motive Power,0.051158795454545485
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Diesel,2025,Fossil Fuels,Mobile Motive Power,0.0059702517925100925
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Diesel,2030,Fossil Fuels,Mobile Motive Power,8.80672085074728e-7
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Diesel,2035,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Diesel,2040,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Diesel,2045,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Diesel,2050,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Diesel,2055,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Diesel,2060,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,End Use Demand,Diesel,2018,Fossil Fuels,Mobile Motive Power,0.16150000000000014
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,End Use Demand,Diesel,2025,Fossil Fuels,Mobile Motive Power,0.018847114282568807
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,End Use Demand,Diesel,2030,Fossil Fuels,Mobile Motive Power,2.78013859544325e-6
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,End Use Demand,Diesel,2035,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,End Use Demand,Diesel,2040,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,End Use Demand,Diesel,2045,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,End Use Demand,Diesel,2050,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,End Use Demand,Diesel,2055,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,End Use Demand,Diesel,2060,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,Fuel Consumption,Diesel,2018,Fossil Fuels,Mobile Motive Power,0.7340909090909096
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,Fuel Consumption,Diesel,2025,Fossil Fuels,Mobile Motive Power,0.08566870128440367
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,Fuel Consumption,Diesel,2030,Fossil Fuels,Mobile Motive Power,1.26369936156511e-5
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,Fuel Consumption,Diesel,2035,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,Fuel Consumption,Diesel,2040,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,Fuel Consumption,Diesel,2045,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,Fuel Consumption,Diesel,2050,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,Fuel Consumption,Diesel,2055,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Internal Combustion Engine,"Motive Power, Stationary",PJ,Fuel Consumption,Diesel,2060,Fossil Fuels,Mobile Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2018,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2025,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2030,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2035,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2040,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2018,Electricity,Stationary Motive Power,0.5085000000000001
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2025,Electricity,Stationary Motive Power,0.41305288571743076
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2030,Electricity,Stationary Motive Power,0.485847219861404
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2035,Electricity,Stationary Motive Power,0.52315
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2040,Electricity,Stationary Motive Power,0.56345
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2045,Electricity,Stationary Motive Power,0.5719
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2050,Electricity,Stationary Motive Power,0.5805
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2055,Electricity,Stationary Motive Power,0.5892999999999999
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2060,Electricity,Stationary Motive Power,0.59815
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2018,Electricity,Stationary Motive Power,0.7533333333333334
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2025,Electricity,Stationary Motive Power,0.6119302010628611
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2030,Electricity,Stationary Motive Power,0.7197736590539325
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2035,Electricity,Stationary Motive Power,0.775037037037037
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2040,Electricity,Stationary Motive Power,0.8347407407407409
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2045,Electricity,Stationary Motive Power,0.8472592592592592
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2050,Electricity,Stationary Motive Power,0.8600000000000004
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2055,Electricity,Stationary Motive Power,0.8730370370370374
Tui,Industry,Construction,Stationary Motor,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2060,Electricity,Stationary Motive Power,0.8861481481481481
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2018,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2025,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2030,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2035,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2040,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2018,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2025,Electricity,Stationary Motive Power,0.4319
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2030,Electricity,Stationary Motive Power,0.4858500000000001
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2035,Electricity,Stationary Motive Power,0.52315
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2040,Electricity,Stationary Motive Power,0.56345
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2045,Electricity,Stationary Motive Power,0.5719
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2050,Electricity,Stationary Motive Power,0.5805
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2055,Electricity,Stationary Motive Power,0.5893
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,End Use Demand,Electricity,2060,Electricity,Stationary Motive Power,0.59815
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2018,Electricity,Stationary Motive Power,0
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2025,Electricity,Stationary Motive Power,0.47988888888888875
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2030,Electricity,Stationary Motive Power,0.5398333333333336
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2035,Electricity,Stationary Motive Power,0.5812777777777779
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2040,Electricity,Stationary Motive Power,0.6260555555555557
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2045,Electricity,Stationary Motive Power,0.6354444444444444
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2050,Electricity,Stationary Motive Power,0.645
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2055,Electricity,Stationary Motive Power,0.6547777777777779
Tui,Industry,Construction,Stationary Motor with VSD,"Motive Power, Stationary",PJ,Fuel Consumption,Electricity,2060,Electricity,Stationary Motive Power,0.6646111111111113
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Coal,2018,Fossil Fuels,Heating/Cooling,1.3752965
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Coal,2025,Fossil Fuels,Heating/Cooling,0.5430822817217824
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Coal,2030,Fossil Fuels,Heating/Cooling,0.45745435957514513
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Coal,2035,Fossil Fuels,Heating/Cooling,0.18218264519691016
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Coal,2040,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Coal,2045,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Coal,2050,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Coal,2055,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Coal,2060,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2018,Fossil Fuels,Heating/Cooling,0.30520892413793094
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2025,Fossil Fuels,Heating/Cooling,0.3044829475631999
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2030,Fossil Fuels,Heating/Cooling,0.2444904439734302
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2035,Fossil Fuels,Heating/Cooling,0.2200294888939918
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2040,Fossil Fuels,Heating/Cooling,0.19744867793359375
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2045,Fossil Fuels,Heating/Cooling,0.09018117162103488
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2050,Fossil Fuels,Heating/Cooling,0.04488416966340048
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2055,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2060,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Wood,2018,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Wood,2025,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Wood,2030,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Wood,2035,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Wood,2040,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Wood,2045,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Wood,2050,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Wood,2055,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,Mt CO<sub>2</sub>/yr,Emissions,Wood,2060,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Coal,2018,Fossil Fuels,Heating/Cooling,11.959100000000003
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Coal,2025,Fossil Fuels,Heating/Cooling,4.72245462366767
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Coal,2030,Fossil Fuels,Heating/Cooling,3.9778639963056093
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Coal,2035,Fossil Fuels,Heating/Cooling,1.584196914755741
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Coal,2040,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Coal,2045,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Coal,2050,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Coal,2055,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Coal,2060,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Natural Gas,2018,Fossil Fuels,Heating/Cooling,4.9209
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Natural Gas,2025,Fossil Fuels,Heating/Cooling,4.909195040399999
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Natural Gas,2030,Fossil Fuels,Heating/Cooling,3.941932658578287
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Natural Gas,2035,Fossil Fuels,Heating/Cooling,3.5475473561484967
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Natural Gas,2040,Fossil Fuels,Heating/Cooling,3.183475719092413
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Natural Gas,2045,Fossil Fuels,Heating/Cooling,1.453995910124171
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Natural Gas,2050,Fossil Fuels,Heating/Cooling,0.7236698963520826
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Natural Gas,2055,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Natural Gas,2060,Fossil Fuels,Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Wood,2018,Renewables (direct use),Heating/Cooling,0
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Wood,2025,Renewables (direct use),Heating/Cooling,4.813230610193523
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Wood,2030,Renewables (direct use),Heating/Cooling,5.269878876905531
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Wood,2035,Renewables (direct use),Heating/Cooling,7.356855763501107
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Wood,2040,Renewables (direct use),Heating/Cooling,9.123022230654932
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Wood,2045,Renewables (direct use),Heating/Cooling,10.237997520204289
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Wood,2050,Renewables (direct use),Heating/Cooling,10.950496947794376
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Wood,2055,Renewables (direct use),Heating/Cooling,11.739114407623036
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,End Use Demand,Wood,2060,Renewables (direct use),Heating/Cooling,12.003228068327118
Tui,Industry,Dairy Product Manufacturing,Boiler,Process Heat Evaporation/Drying,PJ,Fuel Consumption,Coal,2018,Fossil Fuels,Heating/Cooling,14.948875000000001
