scen,Sector,Subsector,Technology,Enduse,Unit,Parameters,Fuel,Period,FuelGroup,Technology_Group,Value
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,End Use Demand,Coal,2018,Fossil Fuels,Heating/Cooling,0.0006990428
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,End Use Demand,Coal,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,End Use Demand,Coal,2030,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,End Use Demand,Coal,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,End Use Demand,Coal,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,End Use Demand,Coal,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,End Use Demand,Coal,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,End Use Demand,Coal,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,End Use Demand,Coal,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,Fuel Consumption,Coal,2018,Fossil Fuels,Heating/Cooling,0.0116507130
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,Fuel Consumption,Coal,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,Fuel Consumption,Coal,2030,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,Fuel Consumption,Coal,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,Fuel Consumption,Coal,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,Fuel Consumption,Coal,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,Fuel Consumption,Coal,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,Fuel Consumption,Coal,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Space Heating,PJ,Fuel Consumption,Coal,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2018,Fossil Fuels,Heating/Cooling,0.0015674001
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2030,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,Mt CO<sub>2</sub>/yr,Emissions,Coal,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,End Use Demand,Coal,2018,Fossil Fuels,Heating/Cooling,0.0027259133
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,End Use Demand,Coal,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,End Use Demand,Coal,2030,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,End Use Demand,Coal,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,End Use Demand,Coal,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,End Use Demand,Coal,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,End Use Demand,Coal,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,End Use Demand,Coal,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,End Use Demand,Coal,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,Fuel Consumption,Coal,2018,Fossil Fuels,Heating/Cooling,0.0170369578
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,Fuel Consumption,Coal,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,Fuel Consumption,Coal,2030,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,Fuel Consumption,Coal,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,Fuel Consumption,Coal,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,Fuel Consumption,Coal,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,Fuel Consumption,Coal,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,Fuel Consumption,Coal,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Open Fire (with Wetback),Water Heating,PJ,Fuel Consumption,Coal,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,End Use Demand,Geothermal,2018,Renewables (direct use),Other,0.0990000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,End Use Demand,Geothermal,2025,Renewables (direct use),Other,0.0993600000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,End Use Demand,Geothermal,2030,Renewables (direct use),Other,0.0993600000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,End Use Demand,Geothermal,2035,Renewables (direct use),Other,0.0993600000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,End Use Demand,Geothermal,2040,Renewables (direct use),Other,0.0993600000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,End Use Demand,Geothermal,2045,Renewables (direct use),Other,0.0993600000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,End Use Demand,Geothermal,2050,Renewables (direct use),Other,0.0993600000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,End Use Demand,Geothermal,2055,Renewables (direct use),Other,0.0993600000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,End Use Demand,Geothermal,2060,Renewables (direct use),Other,0.0993600000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,Fuel Consumption,Geothermal,2018,Renewables (direct use),Other,0.2475000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,Fuel Consumption,Geothermal,2025,Renewables (direct use),Other,0.2484000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,Fuel Consumption,Geothermal,2030,Renewables (direct use),Other,0.2484000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,Fuel Consumption,Geothermal,2035,Renewables (direct use),Other,0.2484000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,Fuel Consumption,Geothermal,2040,Renewables (direct use),Other,0.2484000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,Fuel Consumption,Geothermal,2045,Renewables (direct use),Other,0.2484000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,Fuel Consumption,Geothermal,2050,Renewables (direct use),Other,0.2484000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,Fuel Consumption,Geothermal,2055,Renewables (direct use),Other,0.2484000000
Tui,Residential,Detached Dwellings,Other,Unallocated,PJ,Fuel Consumption,Geothermal,2060,Renewables (direct use),Other,0.2484000000
Tui,Residential,Detached Dwellings,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Coal,2018,Fossil Fuels,Heating/Cooling,0.0000865200
Tui,Residential,Detached Dwellings,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Coal,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Coal,2030,Fossil Fuels,Heating/Cooling,0.0000544212
Tui,Residential,Detached Dwellings,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Coal,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Coal,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Coal,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Coal,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Coal,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Coal,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,End Use Demand,Coal,2018,Fossil Fuels,Heating/Cooling,0.0001410652
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,End Use Demand,Coal,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,End Use Demand,Coal,2030,Fossil Fuels,Heating/Cooling,0.0000887302
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,End Use Demand,Coal,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,End Use Demand,Coal,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,End Use Demand,Coal,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,End Use Demand,Coal,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,End Use Demand,Coal,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,End Use Demand,Coal,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,Fuel Consumption,Coal,2018,Fossil Fuels,Heating/Cooling,0.0009404345
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,Fuel Consumption,Coal,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,Fuel Consumption,Coal,2030,Fossil Fuels,Heating/Cooling,0.0005915349
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,Fuel Consumption,Coal,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,Fuel Consumption,Coal,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,Fuel Consumption,Coal,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,Fuel Consumption,Coal,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,Fuel Consumption,Coal,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Oven,Cooking,PJ,Fuel Consumption,Coal,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,7.2170000000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,8.0132100000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,8.3997600000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,8.6326200000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,8.7117900000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,8.7676800000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,8.8002800000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,8.8125000000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,8.8130800000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,4.0094444444
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,4.4517833333
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,4.6665333333
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,4.7959000000
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,4.8398833333
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,4.8709333333
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,4.8890444444
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,4.8958333333
Tui,Residential,Detached Dwellings,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,4.8961555556
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,3.8356237104
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,3.8356237104
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,0.0000000000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2018,Electricity,Stationary Motive Power,0.2080000000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2025,Electricity,Stationary Motive Power,0.2308400000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2030,Electricity,Stationary Motive Power,0.2419700000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2035,Electricity,Stationary Motive Power,0.2486800000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2040,Electricity,Stationary Motive Power,0.2509600000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2045,Electricity,Stationary Motive Power,0.2525700000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2050,Electricity,Stationary Motive Power,0.2535100000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2055,Electricity,Stationary Motive Power,0.2538700000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,End Use Demand,Electricity,2060,Electricity,Stationary Motive Power,0.2538800000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2018,Electricity,Stationary Motive Power,0.2773333333
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2025,Electricity,Stationary Motive Power,0.3077866667
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2030,Electricity,Stationary Motive Power,0.3226266667
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2035,Electricity,Stationary Motive Power,0.3315733333
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2040,Electricity,Stationary Motive Power,0.3346133333
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2045,Electricity,Stationary Motive Power,0.3367600000
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2050,Electricity,Stationary Motive Power,0.3380133333
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2055,Electricity,Stationary Motive Power,0.3384933333
Tui,Residential,Detached Dwellings,Stationary Motor,Motive Power, Stationary,PJ,Fuel Consumption,Electricity,2060,Electricity,Stationary Motive Power,0.3385066667
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2018,Fossil Fuels,Heating/Cooling,0.0015267108
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2030,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2018,Fossil Fuels,Heating/Cooling,0.0154405515
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2025,Fossil Fuels,Heating/Cooling,0.0115804136
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2030,Fossil Fuels,Heating/Cooling,0.0115804136
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2035,Fossil Fuels,Heating/Cooling,0.0115804136
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,LPG,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2018,Fossil Fuels,Heating/Cooling,0.0156252433
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2025,Fossil Fuels,Heating/Cooling,0.0117189325
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2030,Fossil Fuels,Heating/Cooling,0.0117189325
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2035,Fossil Fuels,Heating/Cooling,0.0117189325
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2060,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,PJ,End Use Demand,Diesel,2018,Fossil Fuels,Heating/Cooling,0.0175257373
Tui,Residential,Joined Dwellings,Burner,Space Heating,PJ,End Use Demand,Diesel,2025,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,PJ,End Use Demand,Diesel,2030,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,PJ,End Use Demand,Diesel,2035,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,PJ,End Use Demand,Diesel,2040,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,PJ,End Use Demand,Diesel,2045,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,PJ,End Use Demand,Diesel,2050,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,PJ,End Use Demand,Diesel,2055,Fossil Fuels,Heating/Cooling,0.0000000000
Tui,Residential,Joined Dwellings,Burner,Space Heating,PJ,End Use Demand,Diesel,2060,Fossil Fuels,Heating/Cooling,0.0000000000
