"Scenario","Sector","Subsector","Technology","Enduse","Unit","Parameters","Fuel","Period","FuelGroup","Technology_Group","Value"
"Tui","Industry","Wood Product Manufacturing","Wood/Pulp and Paper Refiner","Wood/Pulp and Paper Refining","PJ","Fuel Consumption","Electricity","2018","Electricity","Stationary Motive Power","0.470000"
"Tui","Industry","Wood Product Manufacturing","Wood/Pulp and Paper Refiner","Wood/Pulp and Paper Refining","PJ","Fuel Consumption","Electricity","2025","Electricity","Stationary Motive Power","0.765405"
"Tui","Industry","Wood Product Manufacturing","Wood/Pulp and Paper Refiner","Wood/Pulp and Paper Refining","PJ","Fuel Consumption","Electricity","2030","Electricity","Stationary Motive Power","0.860988"
"Tui","Industry","Wood Product Manufacturing","Wood/Pulp and Paper Refiner","Wood/Pulp and Paper Refining","PJ","Fuel Consumption","Electricity","2035","Electricity","Stationary Motive Power","0.927151"
"Tui","Industry","Wood Product Manufacturing","Wood/Pulp and Paper Refiner","Wood/Pulp and Paper Refining","PJ","Fuel Consumption","Electricity","2040","Electricity","Stationary Motive Power","0.998403"
"Tui","Industry","Wood Product Manufacturing","Wood/Pulp and Paper Refiner","Wood/Pulp and Paper Refining","PJ","Fuel Consumption","Electricity","2045","Electricity","Stationary Motive Power","1.082193"
"Tui","Industry","Wood Product Manufacturing","Wood/Pulp and Paper Refiner","Wood/Pulp and Paper Refining","PJ","Fuel Consumption","Electricity","2050","Electricity","Stationary Motive Power","1.172934"
"Tui","Industry","Wood Product Manufacturing","Wood/Pulp and Paper Refiner","Wood/Pulp and Paper Refining","PJ","Fuel Consumption","Electricity","2055","Electricity","Stationary Motive Power","1.271372"
"Tui","Industry","Wood Product Manufacturing","Wood/Pulp and Paper Refiner","Wood/Pulp and Paper Refining","PJ","Fuel Consumption","Electricity","2060","Electricity","Stationary Motive Power","1.378002"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Fuel Consumption","Hydro","2018","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Fuel Consumption","Hydro","2025","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Fuel Consumption","Hydro","2030","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Fuel Consumption","Hydro","2035","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Fuel Consumption","Hydro","2040","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Fuel Consumption","Hydro","2045","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Fuel Consumption","Hydro","2050","Renewables (direct use)","Storage","0.657816"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Fuel Consumption","Hydro","2055","Renewables (direct use)","Storage","1.153006"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Fuel Consumption","Hydro","2060","Renewables (direct use)","Storage","1.153006"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Grid Injection (from Storage)","Hydro","2018","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Grid Injection (from Storage)","Hydro","2025","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Grid Injection (from Storage)","Hydro","2030","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Grid Injection (from Storage)","Hydro","2035","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Grid Injection (from Storage)","Hydro","2040","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Grid Injection (from Storage)","Hydro","2045","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Grid Injection (from Storage)","Hydro","2050","Renewables (direct use)","Storage","0.473628"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Grid Injection (from Storage)","Hydro","2055","Renewables (direct use)","Storage","0.830164"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Grid Injection (from Storage)","Hydro","2060","Renewables (direct use)","Storage","0.830164"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Gross Electricity Storage","Hydro","2018","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Gross Electricity Storage","Hydro","2025","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Gross Electricity Storage","Hydro","2030","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Gross Electricity Storage","Hydro","2035","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Gross Electricity Storage","Hydro","2040","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Gross Electricity Storage","Hydro","2045","Renewables (direct use)","Storage","0.000000"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Gross Electricity Storage","Hydro","2050","Renewables (direct use)","Storage","0.657816"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Gross Electricity Storage","Hydro","2055","Renewables (direct use)","Storage","1.153006"
"Tui","Other","Electricity Storage","Large Pumped Storage","Electricity Production","PJ","Gross Electricity Storage","Hydro","2060","Renewables (direct use)","Storage","1.153006"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Fuel Consumption","Electricity","2018","Electricity","Storage","0.000000"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Fuel Consumption","Electricity","2025","Electricity","Storage","0.286644"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Fuel Consumption","Electricity","2030","Electricity","Storage","5.147951"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Fuel Consumption","Electricity","2035","Electricity","Storage","14.761291"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Fuel Consumption","Electricity","2040","Electricity","Storage","16.634421"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Fuel Consumption","Electricity","2045","Electricity","Storage","15.750091"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Fuel Consumption","Electricity","2050","Electricity","Storage","15.783803"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Fuel Consumption","Electricity","2055","Electricity","Storage","14.618599"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Fuel Consumption","Electricity","2060","Electricity","Storage","14.659894"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Grid Injection (from Storage)","Electricity","2018","Electricity","Storage","0.000000"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Grid Injection (from Storage)","Electricity","2025","Electricity","Storage","0.257979"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Grid Injection (from Storage)","Electricity","2030","Electricity","Storage","4.633156"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Grid Injection (from Storage)","Electricity","2035","Electricity","Storage","13.285162"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Grid Injection (from Storage)","Electricity","2040","Electricity","Storage","14.970979"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Grid Injection (from Storage)","Electricity","2045","Electricity","Storage","14.175082"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Grid Injection (from Storage)","Electricity","2050","Electricity","Storage","14.205423"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Grid Injection (from Storage)","Electricity","2055","Electricity","Storage","13.156739"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Grid Injection (from Storage)","Electricity","2060","Electricity","Storage","13.193905"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Gross Electricity Storage","Electricity","2018","Electricity","Storage","0.000000"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Gross Electricity Storage","Electricity","2025","Electricity","Storage","0.286644"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Gross Electricity Storage","Electricity","2030","Electricity","Storage","5.147951"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Gross Electricity Storage","Electricity","2035","Electricity","Storage","14.761291"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Gross Electricity Storage","Electricity","2040","Electricity","Storage","16.634421"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Gross Electricity Storage","Electricity","2045","Electricity","Storage","15.750091"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Gross Electricity Storage","Electricity","2050","Electricity","Storage","15.783803"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Gross Electricity Storage","Electricity","2055","Electricity","Storage","14.618599"
"Tui","Other","Electricity Storage","Lithium Ion Battery","Electricity Production","PJ","Gross Electricity Storage","Electricity","2060","Electricity","Storage","14.659894"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2018","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2025","Renewables (direct use)","Fuel Production","0.122202"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2030","Renewables (direct use)","Fuel Production","0.122202"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2035","Renewables (direct use)","Fuel Production","0.098813"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2040","Renewables (direct use)","Fuel Production","0.098813"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2045","Renewables (direct use)","Fuel Production","0.098813"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2050","Renewables (direct use)","Fuel Production","0.066488"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2055","Renewables (direct use)","Fuel Production","0.066488"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2060","Renewables (direct use)","Fuel Production","0.066488"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","PJ","Electricity Generation","Geothermal","2018","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","PJ","Electricity Generation","Geothermal","2025","Renewables (direct use)","Fuel Production","7.332120"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","PJ","Electricity Generation","Geothermal","2030","Renewables (direct use)","Fuel Production","7.332120"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","PJ","Electricity Generation","Geothermal","2035","Renewables (direct use)","Fuel Production","5.928768"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","PJ","Electricity Generation","Geothermal","2040","Renewables (direct use)","Fuel Production","5.928768"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","PJ","Electricity Generation","Geothermal","2045","Renewables (direct use)","Fuel Production","5.928768"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","PJ","Electricity Generation","Geothermal","2050","Renewables (direct use)","Fuel Production","3.989304"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","PJ","Electricity Generation","Geothermal","2055","Renewables (direct use)","Fuel Production","3.989304"
"Tui","Other","Geothermal","Geothermal (Consented)","Electricity Production","PJ","Electricity Generation","Geothermal","2060","Renewables (direct use)","Fuel Production","3.989304"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2018","Renewables (direct use)","Fuel Production","0.678557"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2025","Renewables (direct use)","Fuel Production","0.711743"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2030","Renewables (direct use)","Fuel Production","0.703174"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2035","Renewables (direct use)","Fuel Production","0.688783"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2040","Renewables (direct use)","Fuel Production","0.516075"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2045","Renewables (direct use)","Fuel Production","0.344163"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2050","Renewables (direct use)","Fuel Production","0.312621"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2055","Renewables (direct use)","Fuel Production","0.143936"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2060","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","PJ","Electricity Generation","Geothermal","2018","Renewables (direct use)","Fuel Production","28.400000"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","PJ","Electricity Generation","Geothermal","2025","Renewables (direct use)","Fuel Production","29.788937"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","PJ","Electricity Generation","Geothermal","2030","Renewables (direct use)","Fuel Production","29.430304"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","PJ","Electricity Generation","Geothermal","2035","Renewables (direct use)","Fuel Production","28.828004"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","PJ","Electricity Generation","Geothermal","2040","Renewables (direct use)","Fuel Production","21.599532"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","PJ","Electricity Generation","Geothermal","2045","Renewables (direct use)","Fuel Production","14.404419"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","PJ","Electricity Generation","Geothermal","2050","Renewables (direct use)","Fuel Production","13.084286"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","PJ","Electricity Generation","Geothermal","2055","Renewables (direct use)","Fuel Production","6.024220"
"Tui","Other","Geothermal","Geothermal (Existing)","Electricity Production","PJ","Electricity Generation","Geothermal","2060","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2018","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2025","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2030","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2035","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2040","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2045","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2050","Renewables (direct use)","Fuel Production","0.016395"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2055","Renewables (direct use)","Fuel Production","0.196730"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","Mt CO<sub>2</sub>/yr","Emissions","Geothermal","2060","Renewables (direct use)","Fuel Production","0.464022"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","PJ","Electricity Generation","Geothermal","2018","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","PJ","Electricity Generation","Geothermal","2025","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","PJ","Electricity Generation","Geothermal","2030","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","PJ","Electricity Generation","Geothermal","2035","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","PJ","Electricity Generation","Geothermal","2040","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","PJ","Electricity Generation","Geothermal","2045","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","PJ","Electricity Generation","Geothermal","2050","Renewables (direct use)","Fuel Production","0.603424"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","PJ","Electricity Generation","Geothermal","2055","Renewables (direct use)","Fuel Production","7.240675"
"Tui","Other","Geothermal","Geothermal (Other)","Electricity Production","PJ","Electricity Generation","Geothermal","2060","Renewables (direct use)","Fuel Production","17.078391"
"Tui","Other","Hydro","Hydro Dam (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2018","Renewables (direct use)","Fuel Production","85.724186"
"Tui","Other","Hydro","Hydro Dam (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2025","Renewables (direct use)","Fuel Production","85.726763"
"Tui","Other","Hydro","Hydro Dam (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2030","Renewables (direct use)","Fuel Production","85.726763"
"Tui","Other","Hydro","Hydro Dam (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2035","Renewables (direct use)","Fuel Production","85.726763"
"Tui","Other","Hydro","Hydro Dam (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2040","Renewables (direct use)","Fuel Production","84.825717"
"Tui","Other","Hydro","Hydro Dam (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2045","Renewables (direct use)","Fuel Production","84.807068"
"Tui","Other","Hydro","Hydro Dam (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2050","Renewables (direct use)","Fuel Production","82.611070"
"Tui","Other","Hydro","Hydro Dam (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2055","Renewables (direct use)","Fuel Production","78.489938"
"Tui","Other","Hydro","Hydro Dam (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2060","Renewables (direct use)","Fuel Production","77.974726"
"Tui","Other","Hydro","Hydro Dam (New)","Electricity Production","PJ","Electricity Generation","Hydro","2018","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Hydro","Hydro Dam (New)","Electricity Production","PJ","Electricity Generation","Hydro","2025","Renewables (direct use)","Fuel Production","2.674481"
"Tui","Other","Hydro","Hydro Dam (New)","Electricity Production","PJ","Electricity Generation","Hydro","2030","Renewables (direct use)","Fuel Production","2.184064"
"Tui","Other","Hydro","Hydro Dam (New)","Electricity Production","PJ","Electricity Generation","Hydro","2035","Renewables (direct use)","Fuel Production","0.829315"
"Tui","Other","Hydro","Hydro Dam (New)","Electricity Production","PJ","Electricity Generation","Hydro","2040","Renewables (direct use)","Fuel Production","2.124666"
"Tui","Other","Hydro","Hydro Dam (New)","Electricity Production","PJ","Electricity Generation","Hydro","2045","Renewables (direct use)","Fuel Production","5.286062"
"Tui","Other","Hydro","Hydro Dam (New)","Electricity Production","PJ","Electricity Generation","Hydro","2050","Renewables (direct use)","Fuel Production","8.965737"
"Tui","Other","Hydro","Hydro Dam (New)","Electricity Production","PJ","Electricity Generation","Hydro","2055","Renewables (direct use)","Fuel Production","8.965737"
"Tui","Other","Hydro","Hydro Dam (New)","Electricity Production","PJ","Electricity Generation","Hydro","2060","Renewables (direct use)","Fuel Production","8.965737"
"Tui","Other","Hydro","Hydro Run of River (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2018","Renewables (direct use)","Fuel Production","7.087190"
"Tui","Other","Hydro","Hydro Run of River (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2025","Renewables (direct use)","Fuel Production","9.660916"
"Tui","Other","Hydro","Hydro Run of River (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2030","Renewables (direct use)","Fuel Production","9.660916"
"Tui","Other","Hydro","Hydro Run of River (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2035","Renewables (direct use)","Fuel Production","9.660916"
"Tui","Other","Hydro","Hydro Run of River (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2040","Renewables (direct use)","Fuel Production","9.362646"
"Tui","Other","Hydro","Hydro Run of River (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2045","Renewables (direct use)","Fuel Production","8.584549"
"Tui","Other","Hydro","Hydro Run of River (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2050","Renewables (direct use)","Fuel Production","8.298897"
"Tui","Other","Hydro","Hydro Run of River (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2055","Renewables (direct use)","Fuel Production","7.100218"
"Tui","Other","Hydro","Hydro Run of River (Existing)","Electricity Production","PJ","Electricity Generation","Hydro","2060","Renewables (direct use)","Fuel Production","7.235278"
"Tui","Other","Hydro","Hydro Run of River (New <30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2018","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Hydro","Hydro Run of River (New <30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2025","Renewables (direct use)","Fuel Production","0.480120"
"Tui","Other","Hydro","Hydro Run of River (New <30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2030","Renewables (direct use)","Fuel Production","0.480120"
"Tui","Other","Hydro","Hydro Run of River (New <30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2035","Renewables (direct use)","Fuel Production","0.480120"
"Tui","Other","Hydro","Hydro Run of River (New <30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2040","Renewables (direct use)","Fuel Production","0.480120"
"Tui","Other","Hydro","Hydro Run of River (New <30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2045","Renewables (direct use)","Fuel Production","0.480120"
"Tui","Other","Hydro","Hydro Run of River (New <30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2050","Renewables (direct use)","Fuel Production","2.046445"
"Tui","Other","Hydro","Hydro Run of River (New <30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2055","Renewables (direct use)","Fuel Production","3.212496"
"Tui","Other","Hydro","Hydro Run of River (New <30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2060","Renewables (direct use)","Fuel Production","3.225540"
"Tui","Other","Hydro","Hydro Run of River (New >30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2018","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Hydro","Hydro Run of River (New >30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2025","Renewables (direct use)","Fuel Production","5.106345"
"Tui","Other","Hydro","Hydro Run of River (New >30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2030","Renewables (direct use)","Fuel Production","3.725017"
"Tui","Other","Hydro","Hydro Run of River (New >30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2035","Renewables (direct use)","Fuel Production","2.926236"
"Tui","Other","Hydro","Hydro Run of River (New >30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2040","Renewables (direct use)","Fuel Production","2.890970"
"Tui","Other","Hydro","Hydro Run of River (New >30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2045","Renewables (direct use)","Fuel Production","2.890970"
"Tui","Other","Hydro","Hydro Run of River (New >30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2050","Renewables (direct use)","Fuel Production","4.898783"
"Tui","Other","Hydro","Hydro Run of River (New >30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2055","Renewables (direct use)","Fuel Production","6.410220"
"Tui","Other","Hydro","Hydro Run of River (New >30MW)","Electricity Production","PJ","Electricity Generation","Hydro","2060","Renewables (direct use)","Fuel Production","6.427009"
"Tui","Other","Solar","Solar (Commercial Rooftop)","Electricity Production","PJ","Electricity Generation","Solar","2018","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Solar","Solar (Commercial Rooftop)","Electricity Production","PJ","Electricity Generation","Solar","2025","Renewables (direct use)","Fuel Production","0.148899"
"Tui","Other","Solar","Solar (Commercial Rooftop)","Electricity Production","PJ","Electricity Generation","Solar","2030","Renewables (direct use)","Fuel Production","0.232549"
"Tui","Other","Solar","Solar (Commercial Rooftop)","Electricity Production","PJ","Electricity Generation","Solar","2035","Renewables (direct use)","Fuel Production","0.316199"
"Tui","Other","Solar","Solar (Commercial Rooftop)","Electricity Production","PJ","Electricity Generation","Solar","2040","Renewables (direct use)","Fuel Production","0.399849"
"Tui","Other","Solar","Solar (Commercial Rooftop)","Electricity Production","PJ","Electricity Generation","Solar","2045","Renewables (direct use)","Fuel Production","0.435775"
"Tui","Other","Solar","Solar (Commercial Rooftop)","Electricity Production","PJ","Electricity Generation","Solar","2050","Renewables (direct use)","Fuel Production","0.418250"
"Tui","Other","Solar","Solar (Commercial Rooftop)","Electricity Production","PJ","Electricity Generation","Solar","2055","Renewables (direct use)","Fuel Production","0.418250"
"Tui","Other","Solar","Solar (Commercial Rooftop)","Electricity Production","PJ","Electricity Generation","Solar","2060","Renewables (direct use)","Fuel Production","0.418250"
"Tui","Other","Solar","Solar (Existing)","Electricity Production","PJ","Electricity Generation","Solar","2018","Renewables (direct use)","Fuel Production","0.634515"
"Tui","Other","Solar","Solar (Existing)","Electricity Production","PJ","Electricity Generation","Solar","2025","Renewables (direct use)","Fuel Production","0.634515"
"Tui","Other","Solar","Solar (Existing)","Electricity Production","PJ","Electricity Generation","Solar","2030","Renewables (direct use)","Fuel Production","0.634515"
"Tui","Other","Solar","Solar (Existing)","Electricity Production","PJ","Electricity Generation","Solar","2035","Renewables (direct use)","Fuel Production","0.550298"
"Tui","Other","Solar","Solar (Existing)","Electricity Production","PJ","Electricity Generation","Solar","2040","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Solar","Solar (Existing)","Electricity Production","PJ","Electricity Generation","Solar","2045","Renewables (direct use)","Fuel Production","0.000000"
"Tui","Other","Solar","Solar (Existing)","Electricity Production","PJ","Electricity Generation","Solar","2050","Renewables (direct use)","Fuel Production","0.000000"
